loss,hyperparameters,iteration,runtime,score
0.47728642640397834,"{'booster': 'dart', 'colsample_bytree': 0.6060856599377729, 'gamma': 6.7120196605694264, 'learning_rate': 0.03679409411000269, 'max_depth': 19, 'min_child_weight': 64.57204454711895, 'n_estimators': 175, 'scale_pos_weight': 14.428412196064617, 'subsample': 0.784654590913999}",1,4.611867141063313,0.5227135735960217
0.5058239530418851,"{'booster': 'gblinear', 'colsample_bytree': 0.663359704213137, 'gamma': 3.6668628256853375, 'learning_rate': 0.12737216462358056, 'max_depth': 15, 'min_child_weight': 75.3069725385549, 'n_estimators': 2, 'scale_pos_weight': 68.70095602122235, 'subsample': 0.7221886333583685}",2,0.12199898538623355,0.49417604695811485
0.49706901471607357,"{'booster': 'dart', 'colsample_bytree': 0.5674470303267176, 'gamma': 2.1515901705669718, 'learning_rate': 0.04907179967319762, 'max_depth': 20, 'min_child_weight': 92.06259317665041, 'n_estimators': 82, 'scale_pos_weight': 53.19673782787907, 'subsample': 0.8046396637002186}",3,1.0712772570782958,0.5029309852839264
0.5,"{'booster': 'gbtree', 'colsample_bytree': 0.522626005934395, 'gamma': 5.818575636801101, 'learning_rate': 0.015214334074404154, 'max_depth': 17, 'min_child_weight': 81.0596541646035, 'n_estimators': 3, 'scale_pos_weight': 45.72028151888867, 'subsample': 0.5209882690085907}",4,0.11682820984670261,0.5
0.4821543614999193,"{'booster': 'gblinear', 'colsample_bytree': 0.7099996585805257, 'gamma': 6.009179102565737, 'learning_rate': 0.4355719058079423, 'max_depth': 5, 'min_child_weight': 16.722247136672365, 'n_estimators': 9, 'scale_pos_weight': 40.95263320879363, 'subsample': 0.5700226712748253}",5,0.10900783317667528,0.5178456385000807
0.4995475113122172,"{'booster': 'dart', 'colsample_bytree': 0.6350945642956052, 'gamma': 8.798567891534121, 'learning_rate': 0.09284554016512334, 'max_depth': 6, 'min_child_weight': 91.4989776424325, 'n_estimators': 20, 'scale_pos_weight': 55.9109610732516, 'subsample': 0.9583814859472783}",6,0.2890689233360737,0.5004524886877828
0.4057684361575917,"{'booster': 'dart', 'colsample_bytree': 0.6752858174704413, 'gamma': 1.925384887235383, 'learning_rate': 0.17518222514137952, 'max_depth': 20, 'min_child_weight': 21.5356307955328, 'n_estimators': 105, 'scale_pos_weight': 74.85516591336622, 'subsample': 0.8926665083050642}",7,1.879460641903207,0.5942315638424083
0.4818515236928287,"{'booster': 'gblinear', 'colsample_bytree': 0.8847842541348302, 'gamma': 9.241172725333808, 'learning_rate': 0.3230376345671055, 'max_depth': 9, 'min_child_weight': 51.45793449916114, 'n_estimators': 83, 'scale_pos_weight': 65.90672547001377, 'subsample': 0.5477664093433694}",8,0.2128389174779386,0.5181484763071713
0.42775685188649715,"{'booster': 'dart', 'colsample_bytree': 0.531382408818178, 'gamma': 8.540562194791676, 'learning_rate': 0.4462470816900426, 'max_depth': 8, 'min_child_weight': 8.618803754238558, 'n_estimators': 6, 'scale_pos_weight': 53.264406717821934, 'subsample': 0.9851033282586029}",9,0.15871537438522587,0.5722431481135029
0.48617246637037537,"{'booster': 'gblinear', 'colsample_bytree': 0.8319119179542387, 'gamma': 5.55415231545615, 'learning_rate': 0.024142356870338527, 'max_depth': 4, 'min_child_weight': 27.16479093619506, 'n_estimators': 193, 'scale_pos_weight': 45.618739180462, 'subsample': 0.7274698610594132}",10,0.3835688036560221,0.5138275336296246
0.4834746341723226,"{'booster': 'gblinear', 'colsample_bytree': 0.940101591953973, 'gamma': 1.4860680500032397, 'learning_rate': 0.10758787435107042, 'max_depth': 2, 'min_child_weight': 71.0618699663664, 'n_estimators': 136, 'scale_pos_weight': 34.94081019403084, 'subsample': 0.5449485946148089}",11,0.30568802376022397,0.5165253658276774
0.45011923995874814,"{'booster': 'gbtree', 'colsample_bytree': 0.6222358894368277, 'gamma': 3.6198406001517727, 'learning_rate': 0.013661788050118258, 'max_depth': 16, 'min_child_weight': 41.13520140698168, 'n_estimators': 68, 'scale_pos_weight': 24.968573980354744, 'subsample': 0.8272123900736265}",12,0.7274563103813598,0.5498807600412519
0.49153437455970006,"{'booster': 'gblinear', 'colsample_bytree': 0.8513346198977993, 'gamma': 9.801595449008298, 'learning_rate': 0.03925686992752977, 'max_depth': 13, 'min_child_weight': 11.28233131358356, 'n_estimators': 163, 'scale_pos_weight': 69.79265327453646, 'subsample': 0.8775545619993212}",13,0.34809188185253603,0.5084656254402999
0.4661083080781614,"{'booster': 'gblinear', 'colsample_bytree': 0.9567822549052161, 'gamma': 5.274608775145523, 'learning_rate': 0.10232541792384478, 'max_depth': 4, 'min_child_weight': 76.95758277508324, 'n_estimators': 104, 'scale_pos_weight': 15.601969354659385, 'subsample': 0.5015177636630885}",14,0.25149792063911214,0.5338916919218386
0.5060723729062794,"{'booster': 'gblinear', 'colsample_bytree': 0.6899651200311498, 'gamma': 1.2679242034580218, 'learning_rate': 0.02374623497121894, 'max_depth': 9, 'min_child_weight': 87.4555599840316, 'n_estimators': 104, 'scale_pos_weight': 99.3654387910594, 'subsample': 0.5111757518455423}",15,0.24894218621533426,0.4939276270937206
0.5049230338608288,"{'booster': 'gblinear', 'colsample_bytree': 0.7781767250815252, 'gamma': 8.503429496059386, 'learning_rate': 0.03362315324605048, 'max_depth': 7, 'min_child_weight': 61.23578453761351, 'n_estimators': 11, 'scale_pos_weight': 81.31800538319835, 'subsample': 0.8379802436899434}",16,0.10882735309967018,0.49507696613917124
0.49466164224447595,"{'booster': 'gblinear', 'colsample_bytree': 0.836345041022569, 'gamma': 1.6758076074657058, 'learning_rate': 0.033226609180498835, 'max_depth': 15, 'min_child_weight': 66.31460541464112, 'n_estimators': 181, 'scale_pos_weight': 75.86827417298734, 'subsample': 0.6551236966383789}",17,0.3760018670941303,0.505338357755524
